LOCATION,TIME,Value
AUS,1950,0.892857
AUS,1951,0.892857
AUS,1952,0.892857
AUS,1953,0.892857
AUS,1954,0.892857
AUS,1955,0.892857
AUS,1956,0.892857
AUS,1957,0.892857
AUS,1958,0.892857
AUS,1959,0.892857
AUS,1960,0.892857
AUS,1961,0.892857
AUS,1962,0.892857
AUS,1963,0.892857
AUS,1964,0.892857
AUS,1965,0.892857
AUS,1966,0.892857
AUS,1967,0.892857
AUS,1968,0.892857
AUS,1969,0.892857
AUS,1970,0.892857
AUS,1971,0.88267
AUS,1972,0.838698
AUS,1973,0.704114
AUS,1974,0.696666
AUS,1975,0.763871
AUS,1976,0.818284
AUS,1977,0.901825
AUS,1978,0.873659
AUS,1979,0.894641
AUS,1980,0.878244
AUS,1981,0.870215
AUS,1982,0.985863
AUS,1983,1.110015
AUS,1984,1.139519
AUS,1985,1.431895
AUS,1986,1.495974
AUS,1987,1.42818
AUS,1988,1.279908
AUS,1989,1.264597
AUS,1990,1.281057
AUS,1991,1.283756
AUS,1992,1.361648
AUS,1993,1.47056
AUS,1994,1.367751
AUS,1995,1.349033
AUS,1996,1.277863
AUS,1997,1.34738
AUS,1998,1.591828
AUS,1999,1.54995
AUS,2000,1.724827
AUS,2001,1.933443
AUS,2002,1.840563
AUS,2003,1.541914
AUS,2004,1.359752
AUS,2005,1.309473
AUS,2006,1.327973
AUS,2007,1.195073
AUS,2008,1.192178
AUS,2009,1.282189
AUS,2010,1.090159
AUS,2011,0.969463
AUS,2012,0.965801
AUS,2013,1.035843
AUS,2014,1.109363
AUS,2015,1.33109
AUS,2016,1.345214
AUS,2017,1.304758
AUS,2018,1.338412
AUS,2019,1.438507
AUT,1950,1.453166
AUT,1951,1.552146
AUT,1952,1.552146
AUT,1953,1.774235
AUT,1954,1.889494
AUT,1955,1.889494
AUT,1956,1.889494
AUT,1957,1.889494
AUT,1958,1.889494
AUT,1959,1.889494
AUT,1960,1.889494
AUT,1961,1.889494
AUT,1962,1.889494
AUT,1963,1.889494
AUT,1964,1.889494
AUT,1965,1.889494
AUT,1966,1.889494
AUT,1967,1.889494
AUT,1968,1.889494
AUT,1969,1.889494
AUT,1970,1.889494
AUT,1971,1.815773
AUT,1972,1.679857
AUT,1973,1.422934
AUT,1974,1.358437
AUT,1975,1.265725
AUT,1976,1.303726
AUT,1977,1.201058
AUT,1978,1.055331
AUT,1979,0.971454
AUT,1980,0.940241
AUT,1981,1.157448
AUT,1982,1.239744
AUT,1983,1.305446
AUT,1984,1.454117
AUT,1985,1.503565
AUT,1986,1.109506
AUT,1987,0.918766
AUT,1988,0.89734
AUT,1989,0.96151
AUT,1990,0.826278
AUT,1991,0.848522
AUT,1992,0.798626
AUT,1993,0.845344
AUT,1994,0.830056
AUT,1995,0.732651
AUT,1996,0.769355
AUT,1997,0.886917
AUT,1998,0.899622
AUT,1999,0.938283
AUT,2000,1.082705
AUT,2001,1.116533
AUT,2002,1.057559
AUT,2003,0.884048
AUT,2004,0.803922
AUT,2005,0.8038
AUT,2006,0.796433
AUT,2007,0.729672
AUT,2008,0.679923
AUT,2009,0.716958
AUT,2010,0.754309
AUT,2011,0.718414
AUT,2012,0.778338
AUT,2013,0.752945
AUT,2014,0.752728
AUT,2015,0.901296
AUT,2016,0.903421
AUT,2017,0.885206
AUT,2018,0.846773
AUT,2019,0.893276
BEL,1950,1.239468
BEL,1951,1.239468
BEL,1952,1.239468
BEL,1953,1.239468
BEL,1954,1.239468
BEL,1955,1.239468
BEL,1956,1.239468
BEL,1957,1.239468
BEL,1958,1.239468
BEL,1959,1.239468
BEL,1960,1.239468
BEL,1961,1.239468
BEL,1962,1.239468
BEL,1963,1.239468
BEL,1964,1.239468
BEL,1965,1.239468
BEL,1966,1.239468
BEL,1967,1.239468
BEL,1968,1.239468
BEL,1969,1.239468
BEL,1970,1.239468
BEL,1971,1.216091
BEL,1972,1.091093
BEL,1973,0.966202
BEL,1974,0.965582
BEL,1975,0.911726
BEL,1976,0.956997
BEL,1977,0.888519
BEL,1978,0.780668
BEL,1979,0.726791
BEL,1980,0.724882
BEL,1981,0.92041
BEL,1982,1.13264
BEL,1983,1.267521
BEL,1984,1.432426
BEL,1985,1.471942
BEL,1986,1.107388
BEL,1987,0.925488
BEL,1988,0.911463
BEL,1989,0.9768
BEL,1990,0.828409
BEL,1991,0.846513
BEL,1992,0.796965
BEL,1993,0.857625
BEL,1994,0.829365
BEL,1995,0.730791
BEL,1996,0.767516
BEL,1997,0.886812
BEL,1998,0.89982
BEL,1999,0.938283
BEL,2000,1.082705
BEL,2001,1.116533
BEL,2002,1.057559
BEL,2003,0.884048
BEL,2004,0.803922
BEL,2005,0.8038
BEL,2006,0.796433
BEL,2007,0.729672
BEL,2008,0.679923
BEL,2009,0.716958
BEL,2010,0.754309
BEL,2011,0.718414
BEL,2012,0.778338
BEL,2013,0.752945
BEL,2014,0.752728
BEL,2015,0.901296
BEL,2016,0.903421
BEL,2017,0.885206
BEL,2018,0.846773
BEL,2019,0.893276
CAN,1950,1.089
CAN,1951,1.053
CAN,1952,0.979
CAN,1953,0.983
CAN,1954,0.973
CAN,1955,0.986
CAN,1956,0.984
CAN,1957,0.958844
CAN,1958,0.970619
CAN,1959,0.959114
CAN,1960,0.969767
CAN,1961,1.013063
CAN,1962,1.068769
CAN,1963,1.078514
CAN,1964,1.078598
CAN,1965,1.077984
CAN,1966,1.077342
CAN,1967,1.07871
CAN,1968,1.077471
CAN,1969,1.076781
CAN,1970,1.044219
CAN,1971,1.009811
CAN,1972,0.990663
CAN,1973,1.00009
CAN,1974,0.978018
CAN,1975,1.017159
CAN,1976,0.986028
CAN,1977,1.063442
CAN,1978,1.140659
CAN,1979,1.171424
CAN,1980,1.169227
CAN,1981,1.198903
CAN,1982,1.233735
CAN,1983,1.232412
CAN,1984,1.295066
CAN,1985,1.365507
CAN,1986,1.389471
CAN,1987,1.325983
CAN,1988,1.230701
CAN,1989,1.183972
CAN,1990,1.166774
CAN,1991,1.145726
CAN,1992,1.208723
CAN,1993,1.290088
CAN,1994,1.365673
CAN,1995,1.372445
CAN,1996,1.363522
CAN,1997,1.384598
CAN,1998,1.483505
CAN,1999,1.485705
CAN,2000,1.485394
CAN,2001,1.54884
CAN,2002,1.570343
CAN,2003,1.401015
CAN,2004,1.301282
CAN,2005,1.211405
CAN,2006,1.134345
CAN,2007,1.074046
CAN,2008,1.067087
CAN,2009,1.141535
CAN,2010,1.030113
CAN,2011,0.989258
CAN,2012,0.999365
CAN,2013,1.030137
CAN,2014,1.104747
CAN,2015,1.278786
CAN,2016,1.325615
CAN,2017,1.297936
CAN,2018,1.295818
CAN,2019,1.326854
CZE,1990,21.145
CZE,1991,27.92
CZE,1992,28.37
CZE,1993,29.152833
CZE,1994,28.785083
CZE,1995,26.540667
CZE,1996,27.144917
CZE,1997,31.698417
CZE,1998,32.281167
CZE,1999,34.56925
CZE,2000,38.598417
CZE,2001,38.035328
CZE,2002,32.738518
CZE,2003,28.209
CZE,2004,25.69975
CZE,2005,23.957417
CZE,2006,22.595583
CZE,2007,20.293667
CZE,2008,17.071667
CZE,2009,19.063
CZE,2010,19.09825
CZE,2011,17.695917
CZE,2012,19.5775
CZE,2013,19.570583
CZE,2014,20.7575
CZE,2015,24.59875
CZE,2016,24.439917
CZE,2017,23.376333
CZE,2018,21.729917
CZE,2019,22.93225
DNK,1950,6.90714
DNK,1951,6.90714
DNK,1952,6.90714
DNK,1953,6.90714
DNK,1954,6.90714
DNK,1955,6.90714
DNK,1956,6.90714
DNK,1957,6.90714
DNK,1958,6.90714
DNK,1959,6.90714
DNK,1960,6.90714
DNK,1961,6.90714
DNK,1962,6.90714
DNK,1963,6.90714
DNK,1964,6.90714
DNK,1965,6.90714
DNK,1966,6.90714
DNK,1967,6.956542
DNK,1968,7.5
DNK,1969,7.5
DNK,1970,7.5
DNK,1971,7.426338
DNK,1972,6.949292
DNK,1973,6.0495
DNK,1974,6.0949
DNK,1975,5.74615
DNK,1976,6.045025
DNK,1977,6.003192
DNK,1978,5.514625
DNK,1979,5.260958
DNK,1980,5.635942
DNK,1981,7.123367
DNK,1982,8.332442
DNK,1983,9.144992
DNK,1984,10.356592
DNK,1985,10.596392
DNK,1986,8.090992
DNK,1987,6.840317
DNK,1988,6.731525
DNK,1989,7.310175
DNK,1990,6.188558
DNK,1991,6.396458
DNK,1992,6.036133
DNK,1993,6.483939
DNK,1994,6.360552
DNK,1995,5.602367
DNK,1996,5.798672
DNK,1997,6.604459
DNK,1998,6.700827
DNK,1999,6.97624
DNK,2000,8.083144
DNK,2001,8.322817
DNK,2002,7.894714
DNK,2003,6.587673
DNK,2004,5.991057
DNK,2005,5.99691
DNK,2006,5.946778
DNK,2007,5.443701
DNK,2008,5.098131
DNK,2009,5.360867
DNK,2010,5.624075
DNK,2011,5.368712
DNK,2012,5.792476
DNK,2013,5.616312
DNK,2014,5.612467
DNK,2015,6.727907
DNK,2016,6.731718
DNK,2017,6.602893
DNK,2018,6.314619
DNK,2019,6.669447
FIN,1950,0.388514
FIN,1951,0.386832
FIN,1952,0.386832
FIN,1953,0.386832
FIN,1954,0.386832
FIN,1955,0.386832
FIN,1956,0.386832
FIN,1957,0.424675
FIN,1958,0.538201
FIN,1959,0.538201
FIN,1960,0.538201
FIN,1961,0.538201
FIN,1962,0.538201
FIN,1963,0.538201
FIN,1964,0.538201
FIN,1965,0.538201
FIN,1966,0.538201
FIN,1967,0.580247
FIN,1968,0.706384
FIN,1969,0.706384
FIN,1970,0.706384
FIN,1971,0.703769
FIN,1972,0.697363
FIN,1973,0.642674
FIN,1974,0.634699
FIN,1975,0.618707
FIN,1976,0.649948
FIN,1977,0.677699
FIN,1978,0.692486
FIN,1979,0.655148
FIN,1980,0.627355
FIN,1981,0.725773
FIN,1982,0.810736
FIN,1983,0.936821
FIN,1984,1.010809
FIN,1985,1.042411
FIN,1986,0.852632
FIN,1987,0.739281
FIN,1988,0.703502
FIN,1989,0.721731
FIN,1990,0.643067
FIN,1991,0.680148
FIN,1992,0.753388
FIN,1993,0.960738
FIN,1994,0.878532
FIN,1995,0.734421
FIN,1996,0.77258
FIN,1997,0.873137
FIN,1998,0.898807
FIN,1999,0.938283
FIN,2000,1.082705
FIN,2001,1.116533
FIN,2002,1.057559
FIN,2003,0.884048
FIN,2004,0.803922
FIN,2005,0.8038
FIN,2006,0.796433
FIN,2007,0.729672
FIN,2008,0.679923
FIN,2009,0.716958
FIN,2010,0.754309
FIN,2011,0.718414
FIN,2012,0.778338
FIN,2013,0.752945
FIN,2014,0.752728
FIN,2015,0.901296
FIN,2016,0.903421
FIN,2017,0.885206
FIN,2018,0.846773
FIN,2019,0.893276
FRA,1950,0.533084
FRA,1951,0.533511
FRA,1952,0.533526
FRA,1953,0.533511
FRA,1954,0.533526
FRA,1955,0.533526
FRA,1956,0.533251
FRA,1957,0.551318
FRA,1958,0.639863
FRA,1959,0.75265
FRA,1960,0.75265
FRA,1961,0.75265
FRA,1962,0.75265
FRA,1963,0.75265
FRA,1964,0.75265
FRA,1965,0.75265
FRA,1966,0.75265
FRA,1967,0.75265
FRA,1968,0.75265
FRA,1969,0.79185
FRA,1970,0.846731
FRA,1971,0.844659
FRA,1972,0.769036
FRA,1973,0.678822
FRA,1974,0.733222
FRA,1975,0.653671
FRA,1976,0.732194
FRA,1977,0.747789
FRA,1978,0.688018
FRA,1979,0.648582
FRA,1980,0.644185
FRA,1981,0.828501
FRA,1982,1.00191
FRA,1983,1.161858
FRA,1984,1.332267
FRA,1985,1.369789
FRA,1986,1.055876
FRA,1987,0.916327
FRA,1988,0.90813
FRA,1989,0.972646
FRA,1990,0.830127
FRA,1991,0.860135
FRA,1992,0.807037
FRA,1993,0.863354
FRA,1994,0.846404
FRA,1995,0.760947
FRA,1996,0.779856
FRA,1997,0.889798
FRA,1998,0.899375
FRA,1999,0.938283
FRA,2000,1.082705
FRA,2001,1.116533
FRA,2002,1.057559
FRA,2003,0.884048
FRA,2004,0.803922
FRA,2005,0.8038
FRA,2006,0.796433
FRA,2007,0.729672
FRA,2008,0.679923
FRA,2009,0.716958
FRA,2010,0.754309
FRA,2011,0.718414
FRA,2012,0.778338
FRA,2013,0.752945
FRA,2014,0.752728
FRA,2015,0.901296
FRA,2016,0.903421
FRA,2017,0.885206
FRA,2018,0.846773
FRA,2019,0.893276
DEU,1950,2.144861
DEU,1951,2.144861
DEU,1952,2.144861
DEU,1953,2.147426
DEU,1954,2.147426
DEU,1955,2.147426
DEU,1956,2.147426
DEU,1957,2.147426
DEU,1958,2.147426
DEU,1959,2.147426
DEU,1960,2.147426
DEU,1961,2.062211
DEU,1962,2.045168
DEU,1963,2.045168
DEU,1964,2.045168
DEU,1965,2.045168
DEU,1966,2.045168
DEU,1967,2.045168
DEU,1968,2.045168
DEU,1969,2.016194
DEU,1970,1.871328
DEU,1971,1.793302
DEU,1972,1.630327
DEU,1973,1.366479
DEU,1974,1.323096
DEU,1975,1.257927
DEU,1976,1.287433
DEU,1977,1.187313
DEU,1978,1.026994
DEU,1979,0.937138
DEU,1980,0.929358
DEU,1981,1.15552
DEU,1982,1.240697
DEU,1983,1.30546
DEU,1984,1.455107
DEU,1985,1.505226
DEU,1986,1.110262
DEU,1987,0.918992
DEU,1988,0.897944
DEU,1989,0.96125
DEU,1990,0.826111
DEU,1991,0.84851
DEU,1992,0.798459
DEU,1993,0.84533
DEU,1994,0.829721
DEU,1995,0.732749
DEU,1996,0.769379
DEU,1997,0.886609
DEU,1998,0.899704
DEU,1999,0.938283
DEU,2000,1.082705
DEU,2001,1.116533
DEU,2002,1.057559
DEU,2003,0.884048
DEU,2004,0.803922
DEU,2005,0.8038
DEU,2006,0.796433
DEU,2007,0.729672
DEU,2008,0.679923
DEU,2009,0.716958
DEU,2010,0.754309
DEU,2011,0.718414
DEU,2012,0.778338
DEU,2013,0.752945
DEU,2014,0.752728
DEU,2015,0.901296
DEU,2016,0.903421
DEU,2017,0.885206
DEU,2018,0.846773
DEU,2019,0.893276
GRC,1950,0.04402
GRC,1951,0.04402
GRC,1952,0.04402
GRC,1953,0.0773
GRC,1954,0.088042
GRC,1955,0.088042
GRC,1956,0.088042
GRC,1957,0.088042
GRC,1958,0.088042
GRC,1959,0.088042
GRC,1960,0.088042
GRC,1961,0.088041
GRC,1962,0.088041
GRC,1963,0.088041
GRC,1964,0.088041
GRC,1965,0.088041
GRC,1966,0.088041
GRC,1967,0.088041
GRC,1968,0.088041
GRC,1969,0.088041
GRC,1970,0.088041
GRC,1971,0.088041
GRC,1972,0.088042
GRC,1973,0.086941
GRC,1974,0.088042
GRC,1975,0.094061
GRC,1976,0.107168
GRC,1977,0.10811
GRC,1978,0.107837
GRC,1979,0.108697
GRC,1980,0.125067
GRC,1981,0.162607
GRC,1982,0.196047
GRC,1983,0.258442
GRC,1984,0.33079
GRC,1985,0.405338
GRC,1986,0.410803
GRC,1987,0.397445
GRC,1988,0.416318
GRC,1989,0.476644
GRC,1990,0.465191
GRC,1991,0.534898
GRC,1992,0.559426
GRC,1993,0.67278
GRC,1994,0.711967
GRC,1995,0.679861
GRC,1996,0.706417
GRC,1997,0.801344
GRC,1998,0.86729
GRC,1999,0.896982
GRC,2000,1.072336
GRC,2001,1.116533
GRC,2002,1.057559
GRC,2003,0.884048
GRC,2004,0.803922
GRC,2005,0.8038
GRC,2006,0.796433
GRC,2007,0.729672
GRC,2008,0.679923
GRC,2009,0.716958
GRC,2010,0.754309
GRC,2011,0.718414
GRC,2012,0.778338
GRC,2013,0.752945
GRC,2014,0.752728
GRC,2015,0.901296
GRC,2016,0.903421
GRC,2017,0.885206
GRC,2018,0.846773
GRC,2019,0.893276
HUN,1968,60
HUN,1969,60
HUN,1970,60
HUN,1971,59.821617
HUN,1972,55.26
HUN,1973,48.966225
HUN,1974,46.7524
HUN,1975,43.971383
HUN,1976,41.575267
HUN,1977,40.96075
HUN,1978,37.91135
HUN,1979,35.578
HUN,1980,32.532283
HUN,1981,34.314292
HUN,1982,36.63055
HUN,1983,42.67115
HUN,1984,48.042208
HUN,1985,50.1194
HUN,1986,45.83215
HUN,1987,46.970542
HUN,1988,50.413208
HUN,1989,59.066342
HUN,1990,63.205867
HUN,1991,74.735383
HUN,1992,78.988392
HUN,1993,91.933183
HUN,1994,105.160458
HUN,1995,125.681425
HUN,1996,152.646667
HUN,1997,186.789167
HUN,1998,214.401667
HUN,1999,237.145833
HUN,2000,282.179167
HUN,2001,286.49
HUN,2002,257.886667
HUN,2003,224.306667
HUN,2004,202.745833
HUN,2005,199.5825
HUN,2006,210.39
HUN,2007,183.625833
HUN,2008,172.113333
HUN,2009,202.341667
HUN,2010,207.944167
HUN,2011,201.055
HUN,2012,225.104167
HUN,2013,223.695
HUN,2014,232.601667
HUN,2015,279.3325
HUN,2016,281.523333
HUN,2017,274.433333
HUN,2018,270.211667
HUN,2019,290.66
ISL,1950,0.1629
ISL,1951,0.1629
ISL,1952,0.1629
ISL,1953,0.1629
ISL,1954,0.1629
ISL,1955,0.1629
ISL,1956,0.1629
ISL,1957,0.162857
ISL,1958,0.162857
ISL,1959,0.162857
ISL,1960,0.361905
ISL,1961,0.400833
ISL,1962,0.43
ISL,1963,0.43
ISL,1964,0.43
ISL,1965,0.43
ISL,1966,0.43
ISL,1967,0.441667
ISL,1968,0.621667
ISL,1969,0.88
ISL,1970,0.88
ISL,1971,0.88
ISL,1972,0.882604
ISL,1973,0.901342
ISL,1974,0.999517
ISL,1975,1.53695
ISL,1976,1.821717
ISL,1977,1.9887
ISL,1978,2.711108
ISL,1979,3.526
ISL,1980,4.797642
ISL,1981,7.224183
ISL,1982,12.351533
ISL,1983,24.842767
ISL,1984,31.693742
ISL,1985,41.507667
ISL,1986,41.104158
ISL,1987,38.677183
ISL,1988,43.013983
ISL,1989,57.041792
ISL,1990,58.283775
ISL,1991,58.996342
ISL,1992,57.545933
ISL,1993,67.603182
ISL,1994,69.944378
ISL,1995,64.691667
ISL,1996,66.5
ISL,1997,70.904291
ISL,1998,70.958333
ISL,1999,72.335293
ISL,2000,78.615947
ISL,2001,97.424603
ISL,2002,91.661667
ISL,2003,76.708983
ISL,2004,70.191667
ISL,2005,62.981667
ISL,2006,70.18
ISL,2007,64.055
ISL,2008,87.947917
ISL,2009,123.638381
ISL,2010,122.241811
ISL,2011,115.95404
ISL,2012,125.082787
ISL,2013,122.179121
ISL,2014,116.767353
ISL,2015,131.918708
ISL,2016,120.811548
ISL,2017,106.839572
ISL,2018,108.300176
ISL,2019,122.606774
IRL,1950,0.453478
IRL,1951,0.453478
IRL,1952,0.453478
IRL,1953,0.453478
IRL,1954,0.453478
IRL,1955,0.453478
IRL,1956,0.453478
IRL,1957,0.453478
IRL,1958,0.453478
IRL,1959,0.453478
IRL,1960,0.453478
IRL,1961,0.453478
IRL,1962,0.453478
IRL,1963,0.453478
IRL,1964,0.453478
IRL,1965,0.453478
IRL,1966,0.453478
IRL,1967,0.459776
IRL,1968,0.529058
IRL,1969,0.529058
IRL,1970,0.529058
IRL,1971,0.521761
IRL,1972,0.508391
IRL,1973,0.51827
IRL,1974,0.543139
IRL,1975,0.573974
IRL,1976,0.706622
IRL,1977,0.727905
IRL,1978,0.662174
IRL,1979,0.620388
IRL,1980,0.617912
IRL,1981,0.788886
IRL,1982,0.894609
IRL,1983,1.02173
IRL,1984,1.171401
IRL,1985,1.200683
IRL,1986,0.943578
IRL,1987,0.854428
IRL,1988,0.833542
IRL,1989,0.895855
IRL,1990,0.767669
IRL,1991,0.788885
IRL,1992,0.746252
IRL,1993,0.859929
IRL,1994,0.848983
IRL,1995,0.791978
IRL,1996,0.793622
IRL,1997,0.837574
IRL,1998,0.8917
IRL,1999,0.938283
IRL,2000,1.082705
IRL,2001,1.116533
IRL,2002,1.057559
IRL,2003,0.884048
IRL,2004,0.803922
IRL,2005,0.8038
IRL,2006,0.796433
IRL,2007,0.729672
IRL,2008,0.679923
IRL,2009,0.716958
IRL,2010,0.754309
IRL,2011,0.718414
IRL,2012,0.778338
IRL,2013,0.752945
IRL,2014,0.752728
IRL,2015,0.901296
IRL,2016,0.903421
IRL,2017,0.885206
IRL,2018,0.846773
IRL,2019,0.893276
ITA,1950,0.322584
ITA,1951,0.322786
ITA,1952,0.322786
ITA,1953,0.322786
ITA,1954,0.322786
ITA,1955,0.322786
ITA,1956,0.322786
ITA,1957,0.322786
ITA,1958,0.322651
ITA,1959,0.320764
ITA,1960,0.322262
ITA,1961,0.322786
ITA,1962,0.322786
ITA,1963,0.322786
ITA,1964,0.322786
ITA,1965,0.322786
ITA,1966,0.322786
ITA,1967,0.322786
ITA,1968,0.322786
ITA,1969,0.322786
ITA,1970,0.322786
ITA,1971,0.320389
ITA,1972,0.301207
ITA,1973,0.301092
ITA,1974,0.335874
ITA,1975,0.337168
ITA,1976,0.429865
ITA,1977,0.455716
ITA,1978,0.438298
ITA,1979,0.429104
ITA,1980,0.442318
ITA,1981,0.58709
ITA,1982,0.698513
ITA,1983,0.78442
ITA,1984,0.907395
ITA,1985,0.986143
ITA,1986,0.769939
ITA,1987,0.669364
ITA,1988,0.672235
ITA,1989,0.708627
ITA,1990,0.618768
ITA,1991,0.640723
ITA,1992,0.636484
ITA,1993,0.812731
ITA,1994,0.832758
ITA,1995,0.841274
ITA,1996,0.796866
ITA,1997,0.879576
ITA,1998,0.896676
ITA,1999,0.938283
ITA,2000,1.082705
ITA,2001,1.116533
ITA,2002,1.057559
ITA,2003,0.884048
ITA,2004,0.803922
ITA,2005,0.8038
ITA,2006,0.796433
ITA,2007,0.729672
ITA,2008,0.679923
ITA,2009,0.716958
ITA,2010,0.754309
ITA,2011,0.718414
ITA,2012,0.778338
ITA,2013,0.752945
ITA,2014,0.752728
ITA,2015,0.901296
ITA,2016,0.903421
ITA,2017,0.885206
ITA,2018,0.846773
ITA,2019,0.893276
JPN,1950,361.1
JPN,1951,361.1
JPN,1952,361.1
JPN,1953,360
JPN,1954,360
JPN,1955,360
JPN,1956,360
JPN,1957,360
JPN,1958,360
JPN,1959,360
JPN,1960,360
JPN,1961,360
JPN,1962,360
JPN,1963,360
JPN,1964,360
JPN,1965,360
JPN,1966,360
JPN,1967,360
JPN,1968,360
JPN,1969,360
JPN,1970,360
JPN,1971,350.677694
JPN,1972,303.1725
JPN,1973,271.701667
JPN,1974,292.0825
JPN,1975,296.7875
JPN,1976,296.5525
JPN,1977,268.51
JPN,1978,210.441667
JPN,1979,219.14
JPN,1980,226.740833
JPN,1981,220.535833
JPN,1982,249.076667
JPN,1983,237.511667
JPN,1984,237.5225
JPN,1985,238.535833
JPN,1986,168.519833
JPN,1987,144.6375
JPN,1988,128.151667
JPN,1989,137.964417
JPN,1990,144.7925
JPN,1991,134.706667
JPN,1992,126.651333
JPN,1993,111.197786
JPN,1994,102.207806
JPN,1995,94.059579
JPN,1996,108.779057
JPN,1997,120.990863
JPN,1998,130.905301
JPN,1999,113.906805
JPN,2000,107.765498
JPN,2001,121.528948
JPN,2002,125.388019
JPN,2003,115.933464
JPN,2004,108.192569
JPN,2005,110.218212
JPN,2006,116.299312
JPN,2007,117.753529
JPN,2008,103.359494
JPN,2009,93.570089
JPN,2010,87.779875
JPN,2011,79.80702
JPN,2012,79.790455
JPN,2013,97.595658
JPN,2014,105.944781
JPN,2015,121.044026
JPN,2016,108.7929
JPN,2017,112.166141
JPN,2018,110.423179
JPN,2019,109.009666
KOR,1950,2.5
KOR,1951,6
KOR,1952,6
KOR,1953,18
KOR,1954,18
KOR,1955,50
KOR,1956,50
KOR,1957,50
KOR,1958,50
KOR,1959,50
KOR,1960,63.125
KOR,1961,124.791667
KOR,1962,130
KOR,1963,130
KOR,1964,213.846667
KOR,1965,266.400833
KOR,1966,271.3375
KOR,1967,270.516667
KOR,1968,276.645
KOR,1969,288.160833
KOR,1970,310.555833
KOR,1971,347.1475
KOR,1972,392.894167
KOR,1973,398.321667
KOR,1974,404.4725
KOR,1975,484
KOR,1976,484
KOR,1977,484
KOR,1978,484
KOR,1979,484
KOR,1980,607.4325
KOR,1981,681.028333
KOR,1982,731.084167
KOR,1983,775.748333
KOR,1984,805.975833
KOR,1985,870.02
KOR,1986,881.454167
KOR,1987,822.5675
KOR,1988,731.468333
KOR,1989,671.455833
KOR,1990,707.764167
KOR,1991,733.353333
KOR,1992,780.650833
KOR,1993,802.670833
KOR,1994,803.445833
KOR,1995,771.273333
KOR,1996,804.453333
KOR,1997,951.289167
KOR,1998,1401.436667
KOR,1999,1188.816667
KOR,2000,1130.9575
KOR,2001,1290.994583
KOR,2002,1251.088333
KOR,2003,1191.614167
KOR,2004,1145.319167
KOR,2005,1024.116667
KOR,2006,954.790516
KOR,2007,929.257262
KOR,2008,1102.046667
KOR,2009,1276.93
KOR,2010,1156.060988
KOR,2011,1108.292125
KOR,2012,1126.470826
KOR,2013,1094.852917
KOR,2014,1052.960833
KOR,2015,1131.1575
KOR,2016,1160.433435
KOR,2017,1130.424621
KOR,2018,1100.5
KOR,2019,1165.498904
LUX,1950,1.239468
LUX,1951,1.239468
LUX,1952,1.239468
LUX,1953,1.239468
LUX,1954,1.239468
LUX,1955,1.239468
LUX,1956,1.239468
LUX,1957,1.239468
LUX,1958,1.239468
LUX,1959,1.239468
LUX,1960,1.239468
LUX,1961,1.239468
LUX,1962,1.239468
LUX,1963,1.239468
LUX,1964,1.239468
LUX,1965,1.239468
LUX,1966,1.239468
LUX,1967,1.239468
LUX,1968,1.239468
LUX,1969,1.239468
LUX,1970,1.239468
LUX,1971,1.216091
LUX,1972,1.091093
LUX,1973,0.966202
LUX,1974,0.965582
LUX,1975,0.911726
LUX,1976,0.956997
LUX,1977,0.888519
LUX,1978,0.780668
LUX,1979,0.726791
LUX,1980,0.724882
LUX,1981,0.92041
LUX,1982,1.13264
LUX,1983,1.267521
LUX,1984,1.432426
LUX,1985,1.471942
LUX,1986,1.107388
LUX,1987,0.925488
LUX,1988,0.911463
LUX,1989,0.9768
LUX,1990,0.828409
LUX,1991,0.846513
LUX,1992,0.796965
LUX,1993,0.857625
LUX,1994,0.829365
LUX,1995,0.730791
LUX,1996,0.767516
LUX,1997,0.886812
LUX,1998,0.89982
LUX,1999,0.938283
LUX,2000,1.082705
LUX,2001,1.116533
LUX,2002,1.057559
LUX,2003,0.884048
LUX,2004,0.803922
LUX,2005,0.8038
LUX,2006,0.796433
LUX,2007,0.729672
LUX,2008,0.679923
LUX,2009,0.716958
LUX,2010,0.754309
LUX,2011,0.718414
LUX,2012,0.778338
LUX,2013,0.752945
LUX,2014,0.752728
LUX,2015,0.901296
LUX,2016,0.903421
LUX,2017,0.885206
LUX,2018,0.846773
LUX,2019,0.893276
MEX,1950,0.00865
MEX,1951,0.00865
MEX,1952,0.00865
MEX,1953,0.00865
MEX,1954,0.0125
MEX,1955,0.0125
MEX,1956,0.0125
MEX,1957,0.0125
MEX,1958,0.0125
MEX,1959,0.0125
MEX,1960,0.0125
MEX,1961,0.0125
MEX,1962,0.0125
MEX,1963,0.0125
MEX,1964,0.0125
MEX,1965,0.0125
MEX,1966,0.0125
MEX,1967,0.0125
MEX,1968,0.0125
MEX,1969,0.0125
MEX,1970,0.0125
MEX,1971,0.0125
MEX,1972,0.0125
MEX,1973,0.0125
MEX,1974,0.0125
MEX,1975,0.0125
MEX,1976,0.015426
MEX,1977,0.022573
MEX,1978,0.022767
MEX,1979,0.022805
MEX,1980,0.022951
MEX,1981,0.024515
MEX,1982,0.056402
MEX,1983,0.120094
MEX,1984,0.167828
MEX,1985,0.256872
MEX,1986,0.611773
MEX,1987,1.378183
MEX,1988,2.273105
MEX,1989,2.461473
MEX,1990,2.812599
MEX,1991,3.01843
MEX,1992,3.094898
MEX,1993,3.115617
